# PixType format: 
# Par.  1: pixel type (here always 1) 
#       2: PMT type (must be 0) 
#       3: cathode shape type 
#       4: visible cathode diameter [cm] 
#       5: funnel shape type (see above) 
Pixel    98 1   -49.0748    60.0000   8 0  2 0x018 1
Pixel    99 1   -44.7446    62.5000   8 0  0 0x018 1
Pixel   100 1   -44.7446    47.5000   8 0  7 0x018 1
Pixel   101 1   -40.4145    50.0000   8 0  5 0x018 1
Pixel   102 1   -44.7446    52.5000   8 0  6 0x018 1
Pixel   103 1   -40.4145    55.0000   8 0  4 0x018 1
Pixel   104 1   -44.7446    67.5000   8 0 11 0x018 1
Pixel   105 1   -36.0844    57.5000   8 0  9 0x018 1
Pixel   106 1   -40.4145    65.0000   8 0 10 0x018 1
Pixel   107 1   -40.4145    60.0000   8 0  8 0x018 1
Pixel   108 1   -57.7350    40.0000   9 0  3 0x019 1
Pixel   109 1   -53.4049    42.5000   9 0  1 0x019 1
Pixel   110 1   -57.7350    45.0000   9 0  2 0x019 1
Pixel   111 1   -53.4049    47.5000   9 0  0 0x019 1
Pixel   112 1   -53.4049    32.5000   9 0  7 0x019 1
Pixel   113 1   -49.0748    35.0000   9 0  5 0x019 1
Pixel   114 1   -53.4049    37.5000   9 0  6 0x019 1
Pixel   115 1   -49.0748    40.0000   9 0  4 0x019 1
Pixel   116 1   -53.4049    52.5000   9 0 11 0x019 1
Pixel   117 1   -44.7446    42.5000   9 0  9 0x019 1
Pixel   118 1   -49.0748    50.0000   9 0 10 0x019 1
Pixel   119 1   -49.0748    45.0000   9 0  8 0x019 1
Pixel   120 1   -57.7350    70.0000  10 0  3 0x01a 1
Pixel   121 1   -53.4049    72.5000  10 0  1 0x01a 1
Pixel   122 1   -57.7350    75.0000  10 0  2 0x01a 1
Pixel   123 1   -53.4049    77.5000  10 0  0 0x01a 1
Pixel   124 1   -53.4049    62.5000  10 0  7 0x01a 1
Pixel   125 1   -49.0748    65.0000  10 0  5 0x01a 1
Pixel   126 1   -53.4049    67.5000  10 0  6 0x01a 1
Pixel   127 1   -49.0748    70.0000  10 0  4 0x01a 1
Pixel   128 1   -53.4049    82.5000  10 0 11 0x01a 1
Pixel   129 1   -44.7446    72.5000  10 0  9 0x01a 1
Pixel   130 1   -49.0748    80.0000  10 0 10 0x01a 1
Pixel   131 1   -49.0748    75.0000  10 0  8 0x01a 1
Pixel   132 1   -66.3953    55.0000  11 0  3 0x01b 1
Pixel   133 1   -62.0652    57.5000  11 0  1 0x01b 1
Pixel   134 1   -66.3953    60.0000  11 0  2 0x01b 1
Pixel   135 1   -62.0652    62.5000  11 0  0 0x01b 1
Pixel   136 1   -62.0652    47.5000  11 0  7 0x01b 1
Pixel   137 1   -57.7350    50.0000  11 0  5 0x01b 1
Pixel   138 1   -62.0652    52.5000  11 0  6 0x01b 1
Pixel   139 1   -57.7350    55.0000  11 0  4 0x01b 1
Pixel   140 1   -62.0652    67.5000  11 0 11 0x01b 1
Pixel   141 1   -53.4049    57.5000  11 0  9 0x01b 1
Pixel   142 1   -57.7350    65.0000  11 0 10 0x01b 1
Pixel   143 1   -57.7350    60.0000  11 0  8 0x01b 1
Pixel   144 1   -66.3953    85.0000  12 0  3 0x01c 1
Pixel   145 1   -62.0652    87.5000  12 0  1 0x01c 1
Pixel   146 1   -66.3953    90.0000  12 0  2 0x01c 1
Pixel   147 1   -62.0652    92.5000  12 0  0 0x01c 1
Pixel   148 1   -62.0652    77.5000  12 0  7 0x01c 1
Pixel   149 1   -57.7350    80.0000  12 0  5 0x01c 1
Pixel   150 1   -62.0652    82.5000  12 0  6 0x01c 1
Pixel   151 1   -57.7350    85.0000  12 0  4 0x01c 1
Pixel   152 1   -62.0652    97.5000  12 0 11 0x01c 1
Pixel   153 1   -53.4049    87.5000  12 0  9 0x01c 1
Pixel   154 1   -57.7350    95.0000  12 0 10 0x01c 1
Pixel   155 1   -57.7350    90.0000  12 0  8 0x01c 1
Pixel   156 1   -75.0555    70.0000  13 0  3 0x01d 1
Pixel   157 1   -70.7254    72.5000  13 0  1 0x01d 1
Pixel   158 1   -75.0555    75.0000  13 0  2 0x01d 1
Pixel   159 1   -70.7254    77.5000  13 0  0 0x01d 1
Pixel   160 1   -70.7254    62.5000  13 0  7 0x01d 1
Pixel   161 1   -66.3953    65.0000  13 0  5 0x01d 1
Pixel   162 1   -70.7254    67.5000  13 0  6 0x01d 1
Pixel   163 1   -66.3953    70.0000  13 0  4 0x01d 1
Pixel   164 1   -70.7254    82.5000  13 0 11 0x01d 1
Pixel   165 1   -62.0652    72.5000  13 0  9 0x01d 1
Pixel   166 1   -66.3953    80.0000  13 0 10 0x01d 1
Pixel   167 1   -66.3953    75.0000  13 0  8 0x01d 1
Pixel   168 1   -31.7543   -35.0000  14 0  3 0x020 1
Pixel   169 1   -27.4241   -32.5000  14 0  1 0x020 1
Pixel   170 1   -31.7543   -30.0000  14 0  2 0x020 1
Pixel   171 1   -27.4241   -27.5000  14 0  0 0x020 1
Pixel   172 1   -27.4241   -42.5000  14 0  7 0x020 1
Pixel   173 1   -23.0940   -40.0000  14 0  5 0x020 1
Pixel   174 1   -27.4241   -37.5000  14 0  6 0x020 1
Pixel   175 1   -23.0940   -35.0000  14 0  4 0x020 1
Pixel   176 1   -27.4241   -22.5000  14 0 11 0x020 1
Pixel   177 1   -18.7639   -32.5000  14 0  9 0x020 1
Pixel   178 1   -23.0940   -25.0000  14 0 10 0x020 1
Pixel   179 1   -23.0940   -30.0000  14 0  8 0x020 1
Pixel   180 1   -40.4145   -50.0000  15 0  3 0x021 1
Pixel   181 1   -36.0844   -47.5000  15 0  1 0x021 1
Pixel   182 1   -40.4145   -45.0000  15 0  2 0x021 1
Pixel   183 1   -36.0844   -42.5000  15 0  0 0x021 1
Pixel   184 1   -36.0844   -57.5000  15 0  7 0x021 1
Pixel   185 1   -31.7543   -55.0000  15 0  5 0x021 1
Pixel   186 1   -36.0844   -52.5000  15 0  6 0x021 1
Pixel   187 1   -31.7543   -50.0000  15 0  4 0x021 1
Pixel   188 1   -36.0844   -37.5000  15 0 11 0x021 1
Pixel   189 1   -27.4241   -47.5000  15 0  9 0x021 1
Pixel   190 1   -31.7543   -40.0000  15 0 10 0x021 1
Pixel   191 1   -31.7543   -45.0000  15 0  8 0x021 1
Pixel   192 1   -40.4145   -20.0000  16 0  3 0x022 1
Pixel   193 1   -36.0844   -17.5000  16 0  1 0x022 1
Pixel   194 1   -40.4145   -15.0000  16 0  2 0x022 1
Pixel   195 1   -36.0844   -12.5000  16 0  0 0x022 1
Pixel   196 1   -36.0844   -27.5000  16 0  7 0x022 1
Pixel   197 1   -31.7543   -25.0000  16 0  5 0x022 1
Pixel   198 1   -36.0844   -22.5000  16 0  6 0x022 1
Pixel   199 1   -31.7543   -20.0000  16 0  4 0x022 1
Pixel   200 1   -36.0844    -7.5000  16 0 11 0x022 1
Pixel   201 1   -27.4241   -17.5000  16 0  9 0x022 1
Pixel   202 1   -31.7543   -10.0000  16 0 10 0x022 1
Pixel   203 1   -31.7543   -15.0000  16 0  8 0x022 1
Pixel   204 1   -49.0748   -35.0000  17 0  3 0x023 1
Pixel   205 1   -44.7446   -32.5000  17 0  1 0x023 1
Pixel   206 1   -49.0748   -30.0000  17 0  2 0x023 1
Pixel   207 1   -44.7446   -27.5000  17 0  0 0x023 1
Pixel   208 1   -44.7446   -42.5000  17 0  7 0x023 1
Pixel   209 1   -40.4145   -40.0000  17 0  5 0x023 1
Pixel   210 1   -44.7446   -37.5000  17 0  6 0x023 1
Pixel   211 1   -40.4145   -35.0000  17 0  4 0x023 1
Pixel   212 1   -44.7446   -22.5000  17 0 11 0x023 1
Pixel   213 1   -36.0844   -32.5000  17 0  9 0x023 1
Pixel   214 1   -40.4145   -25.0000  17 0 10 0x023 1
Pixel   215 1   -40.4145   -30.0000  17 0  8 0x023 1
Pixel   216 1   -49.0748    -5.0000  18 0  3 0x024 1
Pixel   217 1   -44.7446    -2.5000  18 0  1 0x024 1
Pixel   218 1   -49.0748     0.0000  18 0  2 0x024 1
Pixel   219 1   -44.7446     2.5000  18 0  0 0x024 0
Pixel   220 1   -44.7446   -12.5000  18 0  7 0x024 1
Pixel   221 1   -40.4145   -10.0000  18 0  5 0x024 1
Pixel   222 1   -44.7446    -7.5000  18 0  6 0x024 1
Pixel   223 1   -40.4145    -5.0000  18 0  4 0x024 1
Pixel   224 1   -44.7446     7.5000  18 0 11 0x024 1
Pixel   225 1   -36.0844    -2.5000  18 0  9 0x024 1
Pixel   226 1   -40.4145     5.0000  18 0 10 0x024 1
Pixel   227 1   -40.4145     0.0000  18 0  8 0x024 1
Pixel   228 1   -57.7350   -20.0000  19 0  3 0x025 1
Pixel   229 1   -53.4049   -17.5000  19 0  1 0x025 1
Pixel   230 1   -57.7350   -15.0000  19 0  2 0x025 1
Pixel   231 1   -53.4049   -12.5000  19 0  0 0x025 1
Pixel   232 1   -53.4049   -27.5000  19 0  7 0x025 1
Pixel   233 1   -49.0748   -25.0000  19 0  5 0x025 1
Pixel   234 1   -53.4049   -22.5000  19 0  6 0x025 1
Pixel   235 1   -49.0748   -20.0000  19 0  4 0x025 1
Pixel   236 1   -53.4049    -7.5000  19 0 11 0x025 1
Pixel   237 1   -44.7446   -17.5000  19 0  9 0x025 1
Pixel   238 1   -49.0748   -10.0000  19 0 10 0x025 1
Pixel   239 1   -49.0748   -15.0000  19 0  8 0x025 1
Pixel   240 1   -57.7350    10.0000  20 0  3 0x026 1
Pixel   241 1   -53.4049    12.5000  20 0  1 0x026 1
Pixel   242 1   -57.7350    15.0000  20 0  2 0x026 1
Pixel   243 1   -53.4049    17.5000  20 0  0 0x026 1
Pixel   244 1   -53.4049     2.5000  20 0  7 0x026 1
Pixel   245 1   -49.0748     5.0000  20 0  5 0x026 1
Pixel   246 1   -53.4049     7.5000  20 0  6 0x026 1
Pixel   247 1   -49.0748    10.0000  20 0  4 0x026 1
Pixel   248 1   -53.4049    22.5000  20 0 11 0x026 1
Pixel   249 1   -44.7446    12.5000  20 0  9 0x026 1
Pixel   250 1   -49.0748    20.0000  20 0 10 0x026 1
Pixel   251 1   -49.0748    15.0000  20 0  8 0x026 1
Pixel   252 1   -66.3953    -5.0000  21 0  3 0x027 1
Pixel   253 1   -62.0652    -2.5000  21 0  1 0x027 1
Pixel   254 1   -66.3953     0.0000  21 0  2 0x027 1
Pixel   255 1   -62.0652     2.5000  21 0  0 0x027 1
Pixel   256 1   -62.0652   -12.5000  21 0  7 0x027 1
Pixel   257 1   -57.7350   -10.0000  21 0  5 0x027 1
Pixel   258 1   -62.0652    -7.5000  21 0  6 0x027 1
Pixel   259 1   -57.7350    -5.0000  21 0  4 0x027 1
Pixel   260 1   -62.0652     7.5000  21 0 11 0x027 1
Pixel   261 1   -53.4049    -2.5000  21 0  9 0x027 1
Pixel   262 1   -57.7350     5.0000  21 0 10 0x027 1
Pixel   263 1   -57.7350     0.0000  21 0  8 0x027 1
Pixel   264 1   -66.3953    25.0000  22 0  3 0x028 1
Pixel   265 1   -62.0652    27.5000  22 0  1 0x028 1
Pixel   266 1   -66.3953    30.0000  22 0  2 0x028 1
Pixel   267 1   -62.0652    32.5000  22 0  0 0x028 1
Pixel   268 1   -62.0652    17.5000  22 0  7 0x028 1
Pixel   269 1   -57.7350    20.0000  22 0  5 0x028 1
Pixel   270 1   -62.0652    22.5000  22 0  6 0x028 1
Pixel   271 1   -57.7350    25.0000  22 0  4 0x028 1
Pixel   272 1   -62.0652    37.5000  22 0 11 0x028 1
Pixel   273 1   -53.4049    27.5000  22 0  9 0x028 1
Pixel   274 1   -57.7350    35.0000  22 0 10 0x028 1
Pixel   275 1   -57.7350    30.0000  22 0  8 0x028 1
Pixel   276 1   -75.0555    10.0000  23 0  3 0x029 1
Pixel   277 1   -70.7254    12.5000  23 0  1 0x029 1
Pixel   278 1   -75.0555    15.0000  23 0  2 0x029 1
Pixel   279 1   -70.7254    17.5000  23 0  0 0x029 1
Pixel   280 1   -70.7254     2.5000  23 0  7 0x029 1
Pixel   281 1   -66.3953     5.0000  23 0  5 0x029 1
Pixel   282 1   -70.7254     7.5000  23 0  6 0x029 1
Pixel   283 1   -66.3953    10.0000  23 0  4 0x029 1
Pixel   284 1   -70.7254    22.5000  23 0 11 0x029 1
Pixel   285 1   -62.0652    12.5000  23 0  9 0x029 1
Pixel   286 1   -66.3953    20.0000  23 0 10 0x029 1
Pixel   287 1   -66.3953    15.0000  23 0  8 0x029 1
Pixel   288 1   -75.0555    40.0000  24 0  3 0x02a 1
Pixel   289 1   -70.7254    42.5000  24 0  1 0x02a 1
Pixel   290 1   -75.0555    45.0000  24 0  2 0x02a 1
Pixel   291 1   -70.7254    47.5000  24 0  0 0x02a 1
Pixel   292 1   -70.7254    32.5000  24 0  7 0x02a 1
Pixel   293 1   -66.3953    35.0000  24 0  5 0x02a 1
Pixel   294 1   -70.7254    37.5000  24 0  6 0x02a 1
Pixel   295 1   -66.3953    40.0000  24 0  4 0x02a 1
Pixel   296 1   -70.7254    52.5000  24 0 11 0x02a 1
Pixel   297 1   -62.0652    42.5000  24 0  9 0x02a 1
Pixel   298 1   -66.3953    50.0000  24 0 10 0x02a 1
Pixel   299 1   -66.3953    45.0000  24 0  8 0x02a 1
Pixel   300 1   -83.7158    25.0000  25 0  3 0x02b 1
Pixel   301 1   -79.3857    27.5000  25 0  1 0x02b 1
Pixel   302 1   -83.7158    30.0000  25 0  2 0x02b 1
Pixel   303 1   -79.3857    32.5000  25 0  0 0x02b 1
Pixel   304 1   -79.3857    17.5000  25 0  7 0x02b 1
Pixel   305 1   -75.0555    20.0000  25 0  5 0x02b 1
Pixel   306 1   -79.3857    22.5000  25 0  6 0x02b 1
Pixel   307 1   -75.0555    25.0000  25 0  4 0x02b 1
Pixel   308 1   -79.3857    37.5000  25 0 11 0x02b 1
Pixel   309 1   -70.7254    27.5000  25 0  9 0x02b 1
Pixel   310 1   -75.0555    35.0000  25 0 10 0x02b 1
Pixel   311 1   -75.0555    30.0000  25 0  8 0x02b 1
Pixel   312 1   -83.7158    55.0000  26 0  3 0x02c 1
Pixel   313 1   -79.3857    57.5000  26 0  1 0x02c 1
Pixel   314 1   -83.7158    60.0000  26 0  2 0x02c 1
Pixel   315 1   -79.3857    62.5000  26 0  0 0x02c 1
Pixel   316 1   -79.3857    47.5000  26 0  7 0x02c 1
Pixel   317 1   -75.0555    50.0000  26 0  5 0x02c 1
Pixel   318 1   -79.3857    52.5000  26 0  6 0x02c 1
Pixel   319 1   -75.0555    55.0000  26 0  4 0x02c 1
Pixel   320 1   -79.3857    67.5000  26 0 11 0x02c 1
Pixel   321 1   -70.7254    57.5000  26 0  9 0x02c 1
Pixel   322 1   -75.0555    65.0000  26 0 10 0x02c 1
Pixel   323 1   -75.0555    60.0000  26 0  8 0x02c 1
Pixel   324 1   -92.3760    40.0000  27 0  3 0x02d 1
Pixel   325 1   -88.0459    42.5000  27 0  1 0x02d 1
Pixel   326 1   -92.3760    45.0000  27 0  2 0x02d 1
Pixel   327 1   -88.0459    47.5000  27 0  0 0x02d 1
Pixel   328 1   -88.0459    32.5000  27 0  7 0x02d 1
Pixel   329 1   -83.7158    35.0000  27 0  5 0x02d 1
Pixel   330 1   -88.0459    37.5000  27 0  6 0x02d 1
Pixel   331 1   -83.7158    40.0000  27 0  4 0x02d 1
Pixel   332 1   -88.0459    52.5000  27 0 11 0x02d 1
Pixel   333 1   -79.3857    42.5000  27 0  9 0x02d 1
Pixel   334 1   -83.7158    50.0000  27 0 10 0x02d 1
Pixel   335 1   -83.7158    45.0000  27 0  8 0x02d 1
Pixel   336 1   -49.0748   -65.0000  28 0  3 0x030 1
Pixel   337 1   -44.7446   -62.5000  28 0  1 0x030 1
Pixel   338 1   -49.0748   -60.0000  28 0  2 0x030 1
Pixel   339 1   -44.7446   -57.5000  28 0  0 0x030 1
Pixel   340 1   -44.7446   -72.5000  28 0  7 0x030 1
Pixel   341 1   -40.4145   -70.0000  28 0  5 0x030 1
Pixel   342 1   -44.7446   -67.5000  28 0  6 0x030 1
Pixel   343 1   -40.4145   -65.0000  28 0  4 0x030 1
Pixel   344 1   -44.7446   -52.5000  28 0 11 0x030 1
Pixel   345 1   -36.0844   -62.5000  28 0  9 0x030 1
Pixel   346 1   -40.4145   -55.0000  28 0 10 0x030 1
Pixel   347 1   -40.4145   -60.0000  28 0  8 0x030 1
Pixel   348 1   -57.7350   -80.0000  29 0  3 0x031 1
Pixel   349 1   -53.4049   -77.5000  29 0  1 0x031 1
Pixel   350 1   -57.7350   -75.0000  29 0  2 0x031 1
Pixel   351 1   -53.4049   -72.5000  29 0  0 0x031 1
Pixel   352 1   -53.4049   -87.5000  29 0  7 0x031 1
Pixel   353 1   -49.0748   -85.0000  29 0  5 0x031 1
Pixel   354 1   -53.4049   -82.5000  29 0  6 0x031 1
Pixel   355 1   -49.0748   -80.0000  29 0  4 0x031 1
Pixel   356 1   -53.4049   -67.5000  29 0 11 0x031 1
Pixel   357 1   -44.7446   -77.5000  29 0  9 0x031 1
Pixel   358 1   -49.0748   -70.0000  29 0 10 0x031 1
Pixel   359 1   -49.0748   -75.0000  29 0  8 0x031 1
Pixel   360 1   -57.7350   -50.0000  30 0  3 0x032 1
Pixel   361 1   -53.4049   -47.5000  30 0  1 0x032 1
Pixel   362 1   -57.7350   -45.0000  30 0  2 0x032 1
Pixel   363 1   -53.4049   -42.5000  30 0  0 0x032 1
Pixel   364 1   -53.4049   -57.5000  30 0  7 0x032 1
Pixel   365 1   -49.0748   -55.0000  30 0  5 0x032 1
Pixel   366 1   -53.4049   -52.5000  30 0  6 0x032 1
Pixel   367 1   -49.0748   -50.0000  30 0  4 0x032 1
Pixel   368 1   -53.4049   -37.5000  30 0 11 0x032 1
Pixel   369 1   -44.7446   -47.5000  30 0  9 0x032 1
Pixel   370 1   -49.0748   -40.0000  30 0 10 0x032 1
Pixel   371 1   -49.0748   -45.0000  30 0  8 0x032 1
Pixel   372 1   -66.3953   -65.0000  31 0  3 0x033 1
Pixel   373 1   -62.0652   -62.5000  31 0  1 0x033 1
Pixel   374 1   -66.3953   -60.0000  31 0  2 0x033 1
Pixel   375 1   -62.0652   -57.5000  31 0  0 0x033 1
Pixel   376 1   -62.0652   -72.5000  31 0  7 0x033 1
Pixel   377 1   -57.7350   -70.0000  31 0  5 0x033 1
Pixel   378 1   -62.0652   -67.5000  31 0  6 0x033 1
Pixel   379 1   -57.7350   -65.0000  31 0  4 0x033 1
Pixel   380 1   -62.0652   -52.5000  31 0 11 0x033 1
Pixel   381 1   -53.4049   -62.5000  31 0  9 0x033 1
Pixel   382 1   -57.7350   -55.0000  31 0 10 0x033 1
Pixel   383 1   -57.7350   -60.0000  31 0  8 0x033 1
Pixel   384 1   -66.3953   -35.0000  32 0  3 0x034 1
Pixel   385 1   -62.0652   -32.5000  32 0  1 0x034 1
Pixel   386 1   -66.3953   -30.0000  32 0  2 0x034 1
Pixel   387 1   -62.0652   -27.5000  32 0  0 0x034 1
Pixel   388 1   -62.0652   -42.5000  32 0  7 0x034 1
Pixel   389 1   -57.7350   -40.0000  32 0  5 0x034 1
Pixel   390 1   -62.0652   -37.5000  32 0  6 0x034 1
Pixel   391 1   -57.7350   -35.0000  32 0  4 0x034 1
Pixel   392 1   -62.0652   -22.5000  32 0 11 0x034 1
Pixel   393 1   -53.4049   -32.5000  32 0  9 0x034 1
Pixel   394 1   -57.7350   -25.0000  32 0 10 0x034 1
Pixel   395 1   -57.7350   -30.0000  32 0  8 0x034 1
Pixel   396 1   -75.0555   -50.0000  33 0  3 0x035 1
Pixel   397 1   -70.7254   -47.5000  33 0  1 0x035 1
Pixel   398 1   -75.0555   -45.0000  33 0  2 0x035 1
Pixel   399 1   -70.7254   -42.5000  33 0  0 0x035 1
Pixel   400 1   -70.7254   -57.5000  33 0  7 0x035 1
Pixel   401 1   -66.3953   -55.0000  33 0  5 0x035 1
Pixel   402 1   -70.7254   -52.5000  33 0  6 0x035 1
Pixel   403 1   -66.3953   -50.0000  33 0  4 0x035 1
Pixel   404 1   -70.7254   -37.5000  33 0 11 0x035 1
Pixel   405 1   -62.0652   -47.5000  33 0  9 0x035 1
Pixel   406 1   -66.3953   -40.0000  33 0 10 0x035 1
Pixel   407 1   -66.3953   -45.0000  33 0  8 0x035 1
Pixel   408 1   -75.0555   -20.0000  34 0  3 0x036 1
Pixel   409 1   -70.7254   -17.5000  34 0  1 0x036 1
Pixel   410 1   -75.0555   -15.0000  34 0  2 0x036 1
Pixel   411 1   -70.7254   -12.5000  34 0  0 0x036 1
Pixel   412 1   -70.7254   -27.5000  34 0  7 0x036 1
Pixel   413 1   -66.3953   -25.0000  34 0  5 0x036 1
Pixel   414 1   -70.7254   -22.5000  34 0  6 0x036 1
Pixel   415 1   -66.3953   -20.0000  34 0  4 0x036 1
Pixel   416 1   -70.7254    -7.5000  34 0 11 0x036 1
Pixel   417 1   -62.0652   -17.5000  34 0  9 0x036 1
Pixel   418 1   -66.3953   -10.0000  34 0 10 0x036 1
Pixel   419 1   -66.3953   -15.0000  34 0  8 0x036 1
Pixel   420 1   -83.7158   -35.0000  35 0  3 0x037 1
Pixel   421 1   -79.3857   -32.5000  35 0  1 0x037 1
Pixel   422 1   -83.7158   -30.0000  35 0  2 0x037 1
